"","x_location","y_location"
"AP003733.3",-3362.41356993605,2999.32821850544
"AP005131.6",2446.58643006395,-1122.67178149456
"AP1B1",1104.58643006395,-1192.67178149456
"AP1G2",2451.58643006395,-3024.67178149456
"AP1S1",2772.58643006395,-235.671781494555
"AP1S3",-833.413569936049,1370.32821850544
"AP2A1",3078.58643006395,-1955.67178149456
"AP2A2",2158.58643006395,-1268.67178149456
"AP2S1",2073.58643006395,-872.671781494555
"AP3M2",2950.58643006395,-2980.67178149456
"AP3S2",1589.58643006395,-3486.67178149456
"AP4B1",1950.58643006395,-1628.67178149456
"AP4E1",1690.58643006395,-2002.67178149456
"AP4S1",-2334.41356993605,3832.32821850544
"APAF1",1815.58643006395,-1862.67178149456
"APBA1",2524.58643006395,-3274.67178149456
"APBB1IP",1654.58643006395,-1088.67178149456
"APBB3",2445.58643006395,-2332.67178149456
"APH1B",2077.58643006395,-836.671781494555
"APLF",-3639.41356993605,-2085.67178149456
"APMAP",2424.58643006395,-1410.67178149456
"APOBEC3A",-1782.41356993605,-1710.67178149456
"APOBEC3B",-2534.41356993605,-1288.67178149456
"APOBEC3C",-308.413569936049,-1949.67178149456
"APOBEC3F",-1582.41356993605,-1899.67178149456
"APOBEC3G",-1731.41356993605,-1397.67178149456
"APOL1",-2256.41356993605,-1344.67178149456
"APOL2",-1583.41356993605,-477.671781494555
"APOL3",-2310.41356993605,-1272.67178149456
"APOL6",-2277.41356993605,-1672.67178149456
"APP",-3149.41356993605,-242.671781494555
"APPL1",-668.413569936049,-1584.67178149456
"APPL2",2153.58643006395,-8.67178149455503
"AQP9",-1895.41356993605,1937.32821850544
"ARAP2",-2520.41356993605,-1418.67178149456
"ARAP3",2822.58643006395,1441.32821850544
"ARCN1",-1472.41356993605,1559.32821850544
"AREG",-3786.41356993605,616.328218505445
"ARF1",-2377.41356993605,2726.32821850544
"ARF4",-1405.41356993605,2729.32821850544
"ARF6",-1500.41356993605,731.328218505445
"ARFGAP3",-2214.41356993605,2519.32821850544
"ARFRP1",-1496.41356993605,983.328218505445
"ARG2",3626.58643006395,-10.671781494555
"ARHGAP10",-1828.41356993605,1379.32821850544
"ARHGAP11A",2316.58643006395,-134.671781494555
"ARHGAP12",855.586430063951,-3219.67178149456
"ARHGAP18",1806.58643006395,-1088.67178149456
"ARHGAP19",2485.58643006395,-402.671781494555
"ARHGAP24",-1598.41356993605,1523.32821850544
"ARHGAP25",-2820.41356993605,-953.671781494555
"ARHGAP26",948.586430063951,-1978.67178149456
"ARHGAP27",202.586430063951,-1093.67178149456
"ARHGAP27P1-BPTFP1-KPNA2P3",-616.413569936049,-1466.67178149456
"ARHGAP30",1793.58643006395,-1196.67178149456
"ARHGAP31",-2942.41356993605,2187.32821850544
"ARHGAP32",2573.58643006395,1569.32821850544
"ARHGAP33",3641.58643006395,1805.32821850544
"ARHGAP35",2650.58643006395,-1284.67178149456
"ARHGAP4",960.586430063951,-1171.67178149456
"ARHGAP6",3343.58643006395,5.32821850544497
"ARHGAP9",2166.58643006395,-944.671781494555
"ARHGDIA",-2094.41356993605,3233.32821850544
"ARHGDIB",1004.58643006395,-1243.67178149456
"ARHGEF10L",-1622.41356993605,-585.671781494555
"ARHGEF11",-1834.41356993605,-2044.67178149456
"ARHGEF18",1113.58643006395,-3426.67178149456
"ARHGEF2",-3303.41356993605,-725.671781494555
"ARHGEF3",-568.413569936049,-602.671781494555
"ARHGEF40",1606.58643006395,-1426.67178149456
"ARHGEF6",943.586430063951,-2014.67178149456
"ARHGEF9",2458.58643006395,-1574.67178149456
"ARID1A",2829.58643006395,-2345.67178149456
"ARID3A",588.586430063951,1773.32821850544
"ARID3B",2885.58643006395,-1973.67178149456
"ARID4B",-3074.41356993605,-206.671781494555
"ARID5A",-1397.41356993605,-748.671781494555
"ARID5B",-2412.41356993605,-696.671781494555
"ARL11",2261.58643006395,-872.671781494555
"ARL15",3053.58643006395,-1991.67178149456
"ARL3",2027.58643006395,-512.671781494555
"ARL4A",-1475.41356993605,1595.32821850544
"ARL4C",245.586430063951,-1856.67178149456
"ARL5B",-2661.41356993605,599.328218505445
"ARL6",2413.58643006395,-744.671781494555
"ARL6IP5",2809.58643006395,-1991.67178149456
"ARL6IP6",-3233.41356993605,-270.671781494555
"ARL8B",-2080.41356993605,1079.32821850544
"ARMC10",3723.58643006395,383.328218505445
"ARMC2",468.586430063951,-1490.67178149456
"ARMC5",-3083.41356993605,1788.32821850544
"ARMC6",-132.413569936049,3032.32821850544
"ARMC7",2554.58643006395,-996.671781494555
"ARMCX1",-1719.41356993605,-1620.67178149456
"ARMCX2",274.586430063951,-3314.67178149456
"ARMH1",1863.58643006395,2666.32821850544
"ARMT1",-3704.41356993605,2720.32821850544
"ARNT",3023.58643006395,-1703.67178149456
"ARNT2",-4139.41356993605,1620.32821850544
"ARPC1A",-1011.41356993605,3283.32821850544
"ARPC5",-2285.41356993605,-300.671781494555
"ARPIN",842.586430063951,-1714.67178149456
"ARRB1",2640.58643006395,-2906.67178149456
"ARRB2",2163.58643006395,224.328218505445
"ARRDC1",1172.58643006395,-2634.67178149456
"ARRDC2",2835.58643006395,-924.671781494555
"ARRDC4",-1192.41356993605,4420.32821850544
"ARSB",-2584.41356993605,-990.671781494555
"ARSD",-35.4135699360486,-2304.67178149456
"ARSK",240.586430063951,-2775.67178149456
"ARVCF",2202.58643006395,-296.671781494555
"ASAH1",2809.58643006395,-2750.67178149456
"ASAP1",-1904.41356993605,3383.32821850544
"ASAP2",-1855.41356993605,2609.32821850544
"ASB13",3105.58643006395,-2647.67178149456
"ASB16-AS1",724.586430063951,-1660.67178149456
"ASB3",2157.58643006395,-3463.67178149456
"ASCC3",-2358.41356993605,491.328218505445
"ASCL2",-1956.41356993605,-108.671781494555
"ASF1A",1006.58643006395,-2743.67178149456
"ASF1B",2340.58643006395,81.328218505445
"ASGR1",2320.58643006395,-2188.67178149456
"ASPH",2281.58643006395,1279.32821850544
"ASPHD2",-1227.41356993605,-1407.67178149456
"ASRGL1",1629.58643006395,-2326.67178149456
"ASS1P1",-2551.41356993605,-282.671781494555
"ASTE1",1115.58643006395,-3317.67178149456
"ASTL",-2923.41356993605,2079.32821850544
"ASXL1",-537.413569936049,3013.32821850544
"ATAD2",3466.58643006395,-1178.67178149456
"ATAD3A",-530.413569936049,3380.32821850544
"ATAD3B",-2025.41356993605,2843.32821850544
"ATAD5",1976.58643006395,-2780.67178149456
"ATE1",3568.58643006395,-1435.67178149456
"ATF3",-2144.41356993605,-120.671781494555
"ATF4",-2729.41356993605,2477.32821850544
"ATF5",-3160.41356993605,1367.32821850544
"ATF7",2966.58643006395,-2944.67178149456
"ATF7IP",-1614.41356993605,389.328218505445
"ATG101",-1612.41356993605,3976.32821850544
"ATG16L2",2302.58643006395,-1124.67178149456
"ATG2A",3533.58643006395,-1650.67178149456
"ATG2B",3002.58643006395,-968.671781494555
"ATG3",-2892.41356993605,-1009.67178149456
"ATG4C",1859.58643006395,-2096.67178149456
"ATG7",-1027.41356993605,3878.32821850544
"ATG9A",3196.58643006395,-1071.67178149456
"ATL2",-131.413569936049,4217.32821850544
"ATM",710.586430063951,-1878.67178149456
"ATN1",3007.58643006395,2176.32821850544
"ATP10A",-1585.41356993605,-1768.67178149456
"ATP10D",-34.4135699360486,-1660.67178149456
"ATP13A1",-1604.41356993605,-1476.67178149456
"ATP13A2",1606.58643006395,-239.671781494555
"ATP13A3",-1537.41356993605,3254.32821850544
"ATP1A1",-1243.41356993605,3622.32821850544
"ATP1B3",-1476.41356993605,1487.32821850544
"ATP2A3",4498.58643006395,111.328218505445
"ATP2B1",-1547.41356993605,2423.32821850544
"ATP2B1-AS1",-391.413569936049,2741.32821850544
"ATP2B4",369.586430063951,-2186.67178149456
"ATP2C1",-2694.41356993605,1418.32821850544
"ATP5IF1",1763.58643006395,-2110.67178149456
"ATP6AP2",1624.58643006395,-1660.67178149456
"ATP6V0A1",3007.58643006395,194.328218505445
"ATP6V0D1",2021.58643006395,73.328218505445
"ATP6V0D2",3249.58643006395,23.328218505445
"ATP6V0E2",854.586430063951,-2481.67178149456
"ATP6V1A",1464.58643006395,-451.671781494555
"ATP6V1B2",3053.58643006395,702.328218505445
"ATP6V1E2",-348.413569936049,1639.32821850544
"ATP6V1G1",-2585.41356993605,1463.32821850544
"ATP6V1H",-1764.41356993605,3549.32821850544
"ATP7A",1759.58643006395,-1160.67178149456
"ATP8A1",-134.413569936049,-1467.67178149456
"ATP8B1",3080.58643006395,1281.32821850544
"ATP8B2",-965.413569936049,628.328218505445
"ATP8B3",1298.58643006395,-1200.67178149456
"ATP8B4",4814.58643006395,842.328218505445
"ATP9B",2724.58643006395,1809.32821850544
"ATPAF2",3006.58643006395,-688.671781494555
"ATPSCKMT",2673.58643006395,848.328218505445
"ATR",-2482.41356993605,-552.671781494555
"ATRN",2252.58643006395,-2276.67178149456
"ATXN7L1",-2200.41356993605,-156.671781494555
"AUH",2363.58643006395,-998.671781494555
"AURKA",3485.58643006395,-435.671781494555
"AVEN",-456.413569936049,4055.32821850544
"AVIL",-263.413569936049,-1354.67178149456
"AVPI1",1593.58643006395,-2794.67178149456
"AXL",-1478.41356993605,-2617.67178149456
"AZI2",-2109.41356993605,-1332.67178149456
"AZIN1",-1786.41356993605,1145.32821850544
"AZIN1-AS1",-2393.41356993605,923.328218505445
"AZU1",2489.58643006395,2024.32821850544
"B2M",-1875.41356993605,-2008.67178149456
"B3GALNT2",1469.58643006395,-3788.67178149456
"B3GALT6",-1315.41356993605,2945.32821850544
"B3GAT3",2390.58643006395,365.328218505445
"B3GLCT",4064.58643006395,-313.671781494555
"B3GNT5",2100.58643006395,-3124.67178149456
"B3GNT8",4041.58643006395,1074.32821850544
"B3GNTL1",3722.58643006395,1028.32821850544
"B4GALT1",-381.413569936049,1457.32821850544
"B4GALT5",-1971.41356993605,1073.32821850544
"B4GALT6",667.586430063951,1822.32821850544
"B4GAT1",2404.58643006395,-1266.67178149456
"BAALC",-1985.41356993605,1253.32821850544
"BACE1",3308.58643006395,-5329.67178149456
"BACE1-AS",2637.58643006395,-3847.67178149456
"BACH1",-1374.41356993605,1847.32821850544
"BACH1-IT1",-839.413569936049,2617.32821850544
"BACH1-IT2",-813.413569936049,2473.32821850544
"BACH2",-2624.41356993605,-478.671781494555
"BAD",2715.58643006395,-2230.67178149456
"BAG1",-3298.41356993605,74.328218505445
"BAG4",1280.58643006395,-1896.67178149456
"BAHCC1",-2694.41356993605,-28.671781494555
"BAIAP2-DT",3089.58643006395,-1415.67178149456
"BAK1",-1072.41356993605,-1805.67178149456
"BANP",-1748.41356993605,3287.32821850544
"BARD1",-811.413569936049,-1999.67178149456
"BASP1",-2238.41356993605,1889.32821850544
"BATF",-2338.41356993605,707.328218505445
"BATF2",-2298.41356993605,-1787.67178149456
"BATF3",-2096.41356993605,167.328218505445
"BAZ1A",-2433.41356993605,-480.671781494555
"BAZ2A",-2526.41356993605,-1370.67178149456
"BAZ2B",687.586430063951,-904.671781494555
"BBS12",2067.58643006395,-3360.67178149456
"BBS2",1909.58643006395,-3068.67178149456
"BBS4",1336.58643006395,-2488.67178149456
"BBX",-297.413569936049,-1393.67178149456
"BCAR3",-2989.41356993605,-873.671781494555
"BCAT1",-336.413569936049,2466.32821850544
"BCAT2",3193.58643006395,-2330.67178149456
"BCCIP",-1481.41356993605,3119.32821850544
"BCKDHB",5093.58643006395,512.328218505445
"BCL11A",-1340.41356993605,2171.32821850544
"BCL11B",-1909.41356993605,-2559.67178149456
"BCL2",-1638.41356993605,1487.32821850544
"BCL2A1",-2473.41356993605,2240.32821850544
"BCL2L1",-1927.41356993605,1433.32821850544
"BCL2L11",-1084.41356993605,-1877.67178149456
"BCL2L13",-2431.41356993605,-822.671781494555
"BCL2L14",-2550.41356993605,-210.671781494555
"BCL3",-3818.41356993605,1306.32821850544
"BCL6",-2356.41356993605,1979.32821850544
"BCL7A",446.586430063951,2299.32821850544
"BCL7B",-2122.41356993605,3197.32821850544
"BCL7C",1705.58643006395,-1372.67178149456
"BCL9",1958.58643006395,-106.671781494555
"BCL9L",-2282.41356993605,275.328218505445
"BCOR",-1171.41356993605,126.328218505445
"BCR",2723.58643006395,988.328218505445
"BCS1L",4299.58643006395,511.328218505445
"BEND2",-2084.41356993605,-2580.67178149456
"BEND3",56.5864300639514,3796.32821850544
"BEND4",691.586430063951,2000.32821850544
"BEST1",-2636.41356993605,2540.32821850544
"BET1",-1316.41356993605,2009.32821850544
"BHLHE40",-2679.41356993605,2096.32821850544
"BHLHE41",112.586430063951,2958.32821850544
"BICDL1",-1702.41356993605,-3015.67178149456
"BICRAL",2724.58643006395,-3297.67178149456
"BID",-2199.41356993605,2771.32821850544
"BIN2",499.586430063951,-1577.67178149456
"BIRC2",-2078.41356993605,755.328218505445
"BIRC3",-1970.41356993605,665.328218505445
"BISPR",-1874.41356993605,-1963.67178149456
"BLM",3102.58643006395,2021.32821850544
"BLNK",163.586430063951,-2584.67178149456
"BLOC1S5",1260.58643006395,-2310.67178149456
"BLOC1S6",2406.58643006395,743.328218505445
"BLVRA",-1988.41356993605,251.328218505445
"BLVRB",671.586430063951,-3295.67178149456
"BLZF1",-2165.41356993605,-912.671781494555
"BMF",1755.58643006395,-2798.67178149456
"BMI1",3008.58643006395,-2423.67178149456
"BMP1",-2745.41356993605,2261.32821850544
"BMP10",-2103.41356993605,827.328218505445
"BMP2K",1550.58643006395,-1120.67178149456
"BMP6",-2540.41356993605,437.328218505445
"BMPR1A",133.586430063951,-2479.67178149456
"BMPR2",-313.413569936049,-1809.67178149456
"BMS1",-1196.41356993605,625.328218505445
"BMT2",-1797.41356993605,2321.32821850544
"BNIP1",-1021.41356993605,118.328218505445
"BNIP3L",1806.58643006395,-2654.67178149456
"BOD1",-2033.41356993605,2555.32821850544
"BOP1",-676.413569936049,2881.32821850544
"BORCS5",4785.58643006395,-270.671781494555
"BORCS6",1088.58643006395,-1750.67178149456
"BORCS7",545.586430063951,5548.32821850544
"BPI",1591.58643006395,2068.32821850544
"BPNT1",2531.58643006395,-366.671781494555
"BRAT1",2632.58643006395,-510.671781494555
"BRCA1",1595.58643006395,546.328218505445
"BRCA2",-1877.41356993605,-1640.67178149456
"BRCC3",1474.58643006395,-1192.67178149456
"BRD3",3090.58643006395,-1739.67178149456
"BRD3OS",2130.58643006395,-1718.67178149456
"BRD4",-1499.41356993605,2585.32821850544
"BRD9",-1248.41356993605,2099.32821850544
"BRF1",4007.58643006395,-1074.67178149456
"BRI3",2205.58643006395,-692.671781494555
"BRI3BP",1789.58643006395,-656.671781494555
"BRICD5",3651.58643006395,-494.671781494555
"BRIP1",-3170.41356993605,-179.671781494555
"BRIX1",-1044.41356993605,3139.32821850544
"BRPF1",3031.58643006395,1142.32821850544
"BRPF3",-3994.41356993605,2432.32821850544
"BRWD1",3474.58643006395,87.328218505445
"BST1",1323.58643006395,-1054.67178149456
"BST2",-1416.41356993605,-1779.67178149456
"BTAF1",-2766.41356993605,493.328218505445
"BTBD19",-2237.41356993605,3788.32821850544
"BTBD2",1550.58643006395,-2056.67178149456
"BTBD6",3248.58643006395,-1527.67178149456
"BTBD8",3758.58643006395,-867.671781494555
"BTBD9",637.586430063951,-2591.67178149456
"BTD",1732.58643006395,-3430.67178149456
"BTF3",-1672.41356993605,2945.32821850544
"BTF3L4",-585.413569936049,3121.32821850544
"BTF3P7",1630.58643006395,-2938.67178149456
"BTG1",-1400.41356993605,-310.671781494555
"BTG3",-2694.41356993605,1832.32821850544
"BTK",-540.413569936049,-1135.67178149456
"BTN2A2",-776.413569936049,-2364.67178149456
"BTN2A3P",253.586430063951,-2499.67178149456
"BTN3A1",-1847.41356993605,-2413.67178149456
"BTN3A2",-1576.41356993605,-2884.67178149456
"BTN3A3",-1413.41356993605,-2257.67178149456
"BTRC",2581.58643006395,-2430.67178149456
"BUB1B",1470.58643006395,1776.32821850544
"BX255923.2",-1253.41356993605,-154.671781494555
"BX284668.5",920.586430063951,-2599.67178149456
"BX539320.1",-3040.41356993605,-44.671781494555
"BX640514.2",-1359.41356993605,4040.32821850544
"BYSL",-1063.41356993605,3211.32821850544
"BZW1",-1990.41356993605,1289.32821850544
"BZW2",-1095.41356993605,3266.32821850544
"C10orf105",2137.58643006395,-4020.67178149456
"C10orf55",-103.413569936049,2474.32821850544
"C11orf21",2219.58643006395,-3030.67178149456
"C11orf24",4289.58643006395,-4911.67178149456
"C11orf45",3054.58643006395,-2114.67178149456
"C11orf54",1465.58643006395,-2254.67178149456
"C12orf10",2443.58643006395,-348.671781494555
"C12orf49",2640.58643006395,1518.32821850544
"C12orf57",1434.58643006395,1974.32821850544
"C12orf76",2148.58643006395,-3206.67178149456
"C14orf93",933.586430063951,-1742.67178149456
"C15orf48",-2422.41356993605,1853.32821850544
"C16orf54",1520.58643006395,-665.671781494555
"C16orf70",2870.58643006395,-996.671781494555
"C17orf58",-1001.41356993605,1422.32821850544
"C18orf21",-3314.41356993605,1945.32821850544
"C19orf12",-2179.41356993605,-414.671781494555
"C19orf38",-198.413569936049,-2085.67178149456
"C1D",-1448.41356993605,1631.32821850544
"C1GALT1",-719.413569936049,-1344.67178149456
"C1GALT1C1",-78.4135699360486,-1366.67178149456
"C1orf112",506.586430063951,-2044.67178149456
"C1orf122",-2620.41356993605,2258.32821850544
"C1orf159",-3535.41356993605,423.328218505445
"C1orf162",2119.58643006395,-1898.67178149456
"C1orf198",3524.58643006395,2544.32821850544
"C1orf21",-2360.41356993605,1619.32821850544
"C1orf35",3431.58643006395,872.328218505445
"C1orf52",-3485.41356993605,1474.32821850544
"C1orf61",-2515.41356993605,2666.32821850544
"C1QA",-1785.41356993605,-2860.67178149456
"C1QB",-3467.41356993605,-1521.67178149456
"C1QBP",-781.413569936049,2527.32821850544
"C1QC",-1443.41356993605,-2699.67178149456
"C1QTNF1",-1976.41356993605,1649.32821850544
"C1RL",1453.58643006395,-1876.67178149456
"C2",-2050.41356993605,-2243.67178149456
"C20orf194",1981.58643006395,-1664.67178149456
"C20orf27",3071.58643006395,-3071.67178149456
"C21orf58",1996.58643006395,721.328218505445
"C21orf91",-2359.41356993605,-1236.67178149456
"C22orf42",-99.4135699360486,2414.32821850544
"C22orf46",945.586430063951,-1906.67178149456
"C2CD2",3309.58643006395,-1401.67178149456
"C2CD2L",2465.58643006395,-2736.67178149456
"C2CD4B",-2027.41356993605,827.328218505445
"C2orf27A",-1256.41356993605,-2527.67178149456
"C2orf68",1817.58643006395,-746.671781494555
"C3orf62",2423.58643006395,779.328218505445
"C3orf70",-679.413569936049,1313.32821850544
"C4orf3",-1661.41356993605,-81.671781494555
"C4orf33",-494.413569936049,-1354.67178149456
"C5",132.586430063951,-2443.67178149456
"C5AR1",2599.58643006395,683.328218505445
"C5AR2",2810.58643006395,-19.671781494555
"C5orf15",-1762.41356993605,107.328218505445
"C5orf34",914.586430063951,-1243.67178149456
"C6orf47",1335.58643006395,-982.671781494555
"C6orf62",-2336.41356993605,-696.671781494555
